countrycode,countryname,name_1,name_2,mean_light,sum_light
TUN,Tunisia,Sfax,Mahres,9.3821545,5573
TUN,Tunisia,Sfax,Menzel Chaker,2.5471463,6159
TUN,Tunisia,Sfax,Sakiet Eddaier,33.912819,6613
TUN,Tunisia,Sfax,Sakiet Ezzit,22.654545,2492
TUN,Tunisia,Sfax,Sfax MÚdina,62.564102,2440
TUN,Tunisia,Sfax,Sfax Ouest,62.892857,1761
TUN,Tunisia,Sfax,Sfax Sud,37.094086,13799
TUN,Tunisia,Sfax,Skhira,4.0362058,5574
TUN,Tunisia,Sidi Bou Zid,Bir El Hfay,5.6116943,3743
TUN,Tunisia,Sidi Bou Zid,Jelma,5.5166054,4485
TUN,Tunisia,Sidi Bou Zid,Mazzouna,1.4760929,2161
TUN,Tunisia,Sidi Bou Zid,Meknassi,2.8419838,2464
TUN,Tunisia,Sidi Bou Zid,Menzel Bouzaiene,3.929306,3057
TUN,Tunisia,Sidi Bou Zid,Ouled Haffouz,5.4219556,3161
TUN,Tunisia,Sidi Bou Zid,Regueb,4.7163968,6702
TUN,Tunisia,Sidi Bou Zid,Sabalat Ouled Asker,5.4541283,2378
TUN,Tunisia,Sidi Bou Zid,Sidi Ali Ben Aoun,2.8871253,3274
TUN,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,7.879149,9258
TUN,Tunisia,Sidi Bou Zid,Sidi Bouzid Ouest,6.0854959,3986
TUN,Tunisia,Sidi Bou Zid,Souk Jedid,4.4618559,2164
TUN,Tunisia,Siliana,Bargou,.77681661,449
TUN,Tunisia,Siliana,Bouarada,2.1642036,1318
TUN,Tunisia,Siliana,Bourouis,2.7193763,1221
TUN,Tunisia,Siliana,El Krib,2.585573,1828
TUN,Tunisia,Siliana,Gaafour,1.9853373,1354
TUN,Tunisia,Siliana,Kesra,1.7908745,942
TUN,Tunisia,Siliana,Laroussa,1.6762749,756
TUN,Tunisia,Siliana,Makthar,2.7352941,1581
TUN,Tunisia,Siliana,Rouhia,1.3819978,1259
TUN,Tunisia,Siliana,Siliana Nord,3.2771823,2140
TUN,Tunisia,Siliana,Siliana Sud,1.2764227,785
TUN,Tunisia,Sousse,Akouda,41.759258,2255
TUN,Tunisia,Sousse,Bouficha,10.859341,4941
TUN,Tunisia,Sousse,Enfidha,13.300738,7209
TUN,Tunisia,Sousse,Hammam Sousse,62.575756,2065
TUN,Tunisia,Sousse,Hergla,14.838462,1929
TUN,Tunisia,Sousse,Kalaa Kebira,11.960114,4198
TUN,Tunisia,Sousse,Kalaa Sghira,14.521428,2033
TUN,Tunisia,Sousse,Kondar,6.3110046,1319
TUN,Tunisia,Sousse,M'Saken,19.228813,9076
TUN,Tunisia,Sousse,Sebkhat Sidi El Hani,.88329983,439
TUN,Tunisia,Sousse,Sebkhit El Kabla,4.9920635,629
TUN,Tunisia,Sousse,Sidi Bou Ali,13.658537,2800
TUN,Tunisia,Sousse,Sidi El Heni,4.8426967,2586
TUN,Tunisia,Sousse,Sousse Jaouhara,62.785713,879
TUN,Tunisia,Sousse,Sousse MÚdina,62.64706,1065
TUN,Tunisia,Sousse,Sousse Riadh,58.066666,3484
TUN,Tunisia,Sousse,Sousse Sidi Abdelhamid,63,1071
TUN,Tunisia,Tataouine,Bir Lahmar,3.6423357,998
TUN,Tunisia,Tataouine,Dhiba,2.5513551,10731
TUN,Tunisia,Tataouine,Ghomrassen,2.2587678,2383
TUN,Tunisia,Tataouine,Remada,.62107605,24553
TUN,Tunisia,Tataouine,Samar,.45393005,1207
TUN,Tunisia,Tataouine,Tataouine Nord,1.5021186,5672
TUN,Tunisia,Tataouine,Tataouine Sud,1.4964838,4256
TUN,Tunisia,Tozeur,Degueche,1.5895523,3195
TUN,Tunisia,Tozeur,Hazoua,.17175375,332
TUN,Tunisia,Tozeur,Nefta,.79582465,1906
TUN,Tunisia,Tozeur,Tamaghza,1.0101954,1189
TUN,Tunisia,Tozeur,Tozeur,3.5222421,3959
TUN,Tunisia,Tunis,Bab Bhar,63,189
TUN,Tunisia,Tunis,Bab Souika,63,126
TUN,Tunisia,Tunis,Bardo,63,945
TUN,Tunisia,Tunis,Bouhaira,63,1071
TUN,Tunisia,Tunis,Carthage,62,930
TUN,Tunisia,Tunis,CitÚ El Khadra,63,1890
TUN,Tunisia,Tunis,El Menzah,63,756
TUN,Tunisia,Tunis,El Ouardia,62.64706,1065
TUN,Tunisia,Tunis,El Tahrir,63,63
TUN,Tunisia,Tunis,Ezzouhour,63,189
TUN,Tunisia,Tunis,Hrairia,39.861111,1435
TUN,Tunisia,Tunis,Jebel Jelloud,63,189
TUN,Tunisia,Tunis,Kabaria,63,252
TUN,Tunisia,Tunis,La Goulette,61.599998,616
TUN,Tunisia,Tunis,La Marsa,59.380001,2969
TUN,Tunisia,Tunis,MÚdina,63,126
TUN,Tunisia,Tunis,Omrane,63,567
TUN,Tunisia,Tunis,Omrane SupÚrieur,63,693
TUN,Tunisia,Tunis,Sabkhet Sijoumi,57,1881
TUN,Tunisia,Tunis,Sidi El BÚchir,63,252
TUN,Tunisia,Tunis,Sidi Hassine,47.731182,4439
TUN,Tunisia,Tunis,Sijoumi,63,378
TUN,Tunisia,Tunis,Unknown,56.684212,1077
TUN,Tunisia,Zaghouan,Bir Mchergua,6.4055443,6239
TUN,Tunisia,Zaghouan,Fahs,2.6069067,3548
TUN,Tunisia,Zaghouan,Nadhour,4.3009901,2172
TUN,Tunisia,Zaghouan,Saouaf,5.5430713,1480
TUN,Tunisia,Zaghouan,Zaghouan,7.5020409,3676
TUN,Tunisia,Zaghouan,Zriba,6.7958412,3595
TZA,Tanzania,Arusha,Arumeru,1.323801,4444
TZA,Tanzania,Arusha,Arusha,20.504,2563
TZA,Tanzania,Arusha,Karatu,.060313631,300
TZA,Tanzania,Arusha,Monduli,.025119491,473
TZA,Tanzania,Arusha,Ngorongoro,0,0
TZA,Tanzania,Arusha,Simanjiro,0,0
TZA,Tanzania,Dar-Es-Salaam,Ilala,21.57868,8502
TZA,Tanzania,Dar-Es-Salaam,Kinondoni,27.370079,17380
TZA,Tanzania,Dar-Es-Salaam,Temeke,9.7123127,8440
TZA,Tanzania,Dodoma,Dodoma Rural,.005514706,96
TZA,Tanzania,Dodoma,Dodoma Urban,1.9675497,5942
TZA,Tanzania,Dodoma,Kondoa,.021919172,352
TZA,Tanzania,Dodoma,Kongwa,.048984997,222
TZA,Tanzania,Dodoma,Mpwapwa,.040778924,356
TZA,Tanzania,Iringa,Iringa Rural,.012675169,322
TZA,Tanzania,Iringa,Iringa Urban,9.1156073,1577
TZA,Tanzania,Iringa,Kilolo,.04295589,522
TZA,Tanzania,Iringa,Ludewa,0,0
TZA,Tanzania,Iringa,Makete,0,0
TZA,Tanzania,Iringa,Mufindi,.10487124,1014
TZA,Tanzania,Iringa,Njombe,.076677091,1103
TZA,Tanzania,Kagera,Biharamulo,.062416218,745
TZA,Tanzania,Kagera,Bukoba Rural,.076501697,405
TZA,Tanzania,Kagera,Bukoba Urban,7.7961164,803
TZA,Tanzania,Kagera,Karagwe,.043190833,392
TZA,Tanzania,Kagera,Lake Victoria,.0031617349,39
TZA,Tanzania,Kagera,Muleba,.063368268,260
TZA,Tanzania,Kagera,Ngara,.11351623,451
TZA,Tanzania,Kaskazini-Pemba,Micheweni,.33980581,105
TZA,Tanzania,Kaskazini-Pemba,Wete,.33620688,117
TZA,Tanzania,Kaskazini-Unguja,Kaskazini 'A',1.7801418,502
TZA,Tanzania,Kaskazini-Unguja,Kaskazini 'B',.96808511,273
TZA,Tanzania,Kigoma,Kasulu,.028667953,297
TZA,Tanzania,Kigoma,Kibondo,.013622189,249
TZA,Tanzania,Kigoma,Kigoma Rural,.0077992328,124
TZA,Tanzania,Kigoma,Kigoma Urban,3.7789474,1077
TZA,Tanzania,Kigoma,Lake Tanganyika,.01269304,120
TZA,Tanzania,Kilimanjaro,Hai,.60209626,1551
TZA,Tanzania,Kilimanjaro,Moshi Rural,1.8292831,3011
TZA,Tanzania,Kilimanjaro,Moshi Urban,17.652174,1218
TZA,Tanzania,Kilimanjaro,Mwanga,.16349977,370
TZA,Tanzania,Kilimanjaro,Rombo,.23994975,382
TZA,Tanzania,Kilimanjaro,Same,.040799893,304
TZA,Tanzania,Kusini-Pemba,Chakechake,1.3169811,349
TZA,Tanzania,Kusini-Pemba,Mkoani,.11890244,39
TZA,Tanzania,Lindi,Kilwa,.020241916,328
TZA,Tanzania,Lindi,Lindi Rural,.0022089398,17
TZA,Tanzania,Lindi,Lindi Urban,.86713284,248
TZA,Tanzania,Lindi,Liwale,.012577766,558
TZA,Tanzania,Lindi,Nachingwea,.028607138,206
TZA,Tanzania,Lindi,Ruangwa,.039275851,128
TZA,Tanzania,Manyara,Babati,.10830386,643
TZA,Tanzania,Manyara,Hanang,.029614326,129
TZA,Tanzania,Manyara,Karatu,0,0
TZA,Tanzania,Manyara,Kiteto,.0092014875,146
TZA,Tanzania,Manyara,Mbulu,.041248862,181
TZA,Tanzania,Manyara,Simanjiro,.01804647,400
TZA,Tanzania,Mara,Bunda,.099581338,333
TZA,Tanzania,Mara,Lake Victoria,.03453552,316
TZA,Tanzania,Mara,Musoma Rural,.016538287,73
TZA,Tanzania,Mara,Musoma Urban,6.1978021,564
TZA,Tanzania,Mara,Serengeti,.022766799,288
TZA,Tanzania,Mara,Tarime,.50122797,2245
TZA,Tanzania,Mbeya,Chunya,.015819415,520
TZA,Tanzania,Mbeya,Ileje,0,0
TZA,Tanzania,Mbeya,Kyela,0,0
TZA,Tanzania,Mbeya,Mbarali,0,0
TZA,Tanzania,Mbeya,Mbeya Rural,.072699852,241
TZA,Tanzania,Mbeya,Mbeya Urban,8.1344824,2359
TZA,Tanzania,Mbeya,Mbozi,.030331487,323
TZA,Tanzania,Mbeya,Rungwe,0,0
TZA,Tanzania,Morogoro,Kilombero,.053228736,821
TZA,Tanzania,Morogoro,Kilosa,.075227067,1085
TZA,Tanzania,Morogoro,Morogoro Rural,.015818028,242
TZA,Tanzania,Morogoro,Morogoro Urban,5.1767516,3251
TZA,Tanzania,Morogoro,Mvomero,.074945591,551
TZA,Tanzania,Morogoro,Ulanga,.0044937879,119
TZA,Tanzania,Mtwara,Masasi,.047445256,533
TZA,Tanzania,Mtwara,Mtwara Rural,.028500898,127
TZA,Tanzania,Mtwara,Mtwara Urban,3.7521739,863
TZA,Tanzania,Mtwara,Newala,.052922592,134
TZA,Tanzania,Mtwara,Tandahimba,.019600308,51
TZA,Tanzania,Mwanza,Geita,.34938958,2633
TZA,Tanzania,Mwanza,Ilemela,7.3318586,3314
TZA,Tanzania,Mwanza,Kwimba,.011646374,44
TZA,Tanzania,Mwanza,Lake Victoria,.038682498,707
TZA,Tanzania,Mwanza,Magu,.096547849,344
TZA,Tanzania,Mwanza,Misungwi,.054196961,164
TZA,Tanzania,Mwanza,Nyamagana,28.511627,1226
TZA,Tanzania,Mwanza,Sengerema,.071733564,252
TZA,Tanzania,Mwanza,Ukerewe,.092478424,75
TZA,Tanzania,Pwani,Bagamoyo,.14650886,1473
TZA,Tanzania,Pwani,Kibaha,1.0767808,2328
TZA,Tanzania,Pwani,Kisarawe,.12017468,688
TZA,Tanzania,Pwani,Mafia,.096428573,54
TZA,Tanzania,Pwani,Mkuranga,.49288806,1594
TZA,Tanzania,Pwani,Rufiji,.030254573,473
TZA,Tanzania,Rukwa,Mpanda,.010683171,580
TZA,Tanzania,Rukwa,Nkasi,0,0
TZA,Tanzania,Rukwa,Sumbawanga Rural,.0050235228,63
TZA,Tanzania,Rukwa,Sumbawanga Urban,.39283651,680
TZA,Tanzania,Ruvuma,Mbinga,.025350649,244
TZA,Tanzania,Ruvuma,Namtumbo,0,0
TZA,Tanzania,Ruvuma,Songea Rural,.0024680954,41
TZA,Tanzania,Ruvuma,Songea Urban,2.4306569,999
TZA,Tanzania,Ruvuma,Tunduru,.013302927,315
TZA,Tanzania,Shinyanga,Bariadi,.013062045,156
TZA,Tanzania,Shinyanga,Bukombe,.048307505,558
TZA,Tanzania,Shinyanga,Kahama,.31662217,3202
TZA,Tanzania,Shinyanga,Kishapu,.1724965,863
TZA,Tanzania,Shinyanga,Maswa,.022865854,105
TZA,Tanzania,Shinyanga,Meatu,.0078261672,85
TZA,Tanzania,Shinyanga,Shinyanga Rural,0,0
TZA,Tanzania,Shinyanga,Shinyanga Urban,2.1638331,1400
TZA,Tanzania,Singida,Iramba,.013513514,123
TZA,Tanzania,Singida,Manyoni,.013736665,470
TZA,Tanzania,Singida,Singida Rural,0,0
TZA,Tanzania,Singida,Singida Urban,1.6952506,1285
TZA,Tanzania,Tabora,Igunga,.027659833,228
TZA,Tanzania,Tabora,n.a. ( 1081),0,0
TZA,Tanzania,Tabora,Nzega,.10813978,1015
TZA,Tanzania,Tabora,Sikonge,.0050916187,167
TZA,Tanzania,Tabora,Tabora Urban,.82684714,1466
TZA,Tanzania,Tabora,Urambo,.012715824,313
TZA,Tanzania,Tabora,Uyui,.0042951372,56
TZA,Tanzania,Tanga,Handeni,.042926624,406
TZA,Tanzania,Tanga,Kilindi,.0096088778,71
TZA,Tanzania,Tanga,Korogwe,.18325177,674
TZA,Tanzania,Tanga,Lushoto,.059434745,286
TZA,Tanzania,Tanga,Muheza,.061962821,310
TZA,Tanzania,Tanga,Pangani,.015595463,33
TZA,Tanzania,Tanga,Tanga,4.1375518,3008
TZA,Tanzania,Zanzibar South and Central,Kusini,.93722945,433
TZA,Tanzania,Zanzibar South and Central,Zansibar Central,.81639344,498
TZA,Tanzania,Zanzibar West,Magharibi,8.7870722,2311
TZA,Tanzania,Zanzibar West,Mjini,38.849998,777
UGA,Uganda,Adjumani,East Moyo,.0083033489,30
UGA,Uganda,Apac,Kole,.003974563,5
UGA,Uganda,Apac,Kwania,0,0
UGA,Uganda,Apac,Maruzi,0,0
UGA,Uganda,Apac,Oyam,0,0
UGA,Uganda,Arua,Arua Municipality,9.3000002,93
UGA,Uganda,Arua,Ayivu,.45336226,209
UGA,Uganda,Arua,Koboko,0,0
UGA,Uganda,Arua,Madi-Okollo,.021973467,53
UGA,Uganda,Arua,Maracha,0,0
UGA,Uganda,Arua,Terego,0,0
UGA,Uganda,Arua,Vurra,0,0
UGA,Uganda,Bugiri,Bukooli,.062334917,118
UGA,Uganda,Bundibugyo,Bwamba,0,0
UGA,Uganda,Bundibugyo,Ntoroko,0,0
UGA,Uganda,Bushenyi,Buhweju,0,0
UGA,Uganda,Bushenyi,Bunyaruguru,0,0
UGA,Uganda,Bushenyi,Igara,.19745223,217
UGA,Uganda,Bushenyi,Ruhinda,0,0
UGA,Uganda,Bushenyi,Sheema,.090354092,74
UGA,Uganda,Busia,Samia-Bugwe,.30571762,262
UGA,Uganda,Gulu,Aswa,.051269989,109
UGA,Uganda,Gulu,Gulu,6.7611942,453
UGA,Uganda,Gulu,Kilak,.0032987748,14
UGA,Uganda,Gulu,Nwoya,.0067990697,38
UGA,Uganda,Gulu,Omoro,.0048569888,9
UGA,Uganda,Hoima,Bugahya,.28691745,511
UGA,Uganda,Hoima,Buhaguzi,.010904685,27
UGA,Uganda,Iganga,Bugweri,0,0
UGA,Uganda,Iganga,Busiki,0,0
UGA,Uganda,Iganga,Kigulu,.57579786,433
UGA,Uganda,Iganga,Luuka,0,0
UGA,Uganda,Jinja,Butembe,4.6091204,1415
UGA,Uganda,Jinja,Jinja,18.243902,748
UGA,Uganda,Jinja,Kagoma,.54859608,254
UGA,Uganda,Kabale,Kabale,7.0930233,305
UGA,Uganda,Kabale,Ndorwa,.060092449,39
UGA,Uganda,Kabale,Rubanda,.038915094,33
UGA,Uganda,Kabale,Rukiga,0,0
UGA,Uganda,Kabarole,Bunyangabu,0,0
UGA,Uganda,Kabarole,Burahya,.08118812,123
UGA,Uganda,Kabarole,Fort Portal,7.75,341
UGA,Uganda,Kaberamaido,Kaberamaido,0,0
UGA,Uganda,Kaberamaido,Kalaki,0,0
UGA,Uganda,Kalangala,Bujumba,0,0
UGA,Uganda,Kalangala,Kyamuswa,0,0
UGA,Uganda,Kampala,Kampala,51.985783,10969
UGA,Uganda,Kamuli,Budiope,0,0
UGA,Uganda,Kamuli,Bugabula,.055141579,74
UGA,Uganda,Kamuli,Bulamogi,.10402355,106
UGA,Uganda,Kamuli,Buzaaya,0,0
UGA,Uganda,Kamwenge,Kibale,0,0
UGA,Uganda,Kamwenge,Kitagwenda,0,0
UGA,Uganda,Kanungu,Kinkiizi,0,0
UGA,Uganda,Kapchorwa,Kongasis,0,0
UGA,Uganda,Kapchorwa,Kween,0,0
UGA,Uganda,Kapchorwa,Tingey,0,0
UGA,Uganda,Kasese,Bukonjo,.028545119,31
UGA,Uganda,Kasese,Busongora,.19860384,569
UGA,Uganda,Katakwi,Amuria,0,0
UGA,Uganda,Katakwi,Kapelebyong,0,0
UGA,Uganda,Katakwi,Usuk,0,0
UGA,Uganda,Kayunga,Bbaale,0,0
UGA,Uganda,Kayunga,Ntenjeru,.18429486,115
UGA,Uganda,Kibale,Bugangaizi,.042520493,83
UGA,Uganda,Kibale,Buyaga,0,0
UGA,Uganda,Kiboga,Kiboga,0,0
UGA,Uganda,Kisoro,Kisoro,.05757932,49
UGA,Uganda,Kitgum,Chua,.012055974,56
UGA,Uganda,Kitgum,Lamwo,0,0
UGA,Uganda,Kotido,Dodoth,0,0
UGA,Uganda,Kotido,Jie,0,0
UGA,Uganda,Kotido,Labwor,0,0
UGA,Uganda,Kumi,Bukedea,0,0
UGA,Uganda,Kumi,Kumi,0,0
UGA,Uganda,Kumi,Ngora,0,0
UGA,Uganda,Kyenjojo,Kyaka,0,0
UGA,Uganda,Kyenjojo,Mwenge,0,0
UGA,Uganda,Lake Albert,Lake Albert,.019500138,71
UGA,Uganda,Lake Victoria,Lake Victoria,.043867853,1454
UGA,Uganda,Lira,Dokolo,0,0
UGA,Uganda,Lira,Erute,.087359361,132
UGA,Uganda,Lira,Kyoga,0,0
UGA,Uganda,Lira,Lira,8.909091,392
UGA,Uganda,Lira,Moroto,0,0
UGA,Uganda,Lira,Otuke,0,0
UGA,Uganda,Luwero,Bamunanika,.030215828,42
UGA,Uganda,Luwero,Katikamu,.30363035,368
UGA,Uganda,Luwero,Nakaseke,0,0
UGA,Uganda,Masaka,Bukomansimbi,.11614731,82
UGA,Uganda,Masaka,Bukoto,.50687623,1290
UGA,Uganda,Masaka,Kalungu,.11434735,106
UGA,Uganda,Masaka,Masaka,17.452829,925
UGA,Uganda,Masindi,Bujenje,.049661398,132
UGA,Uganda,Masindi,Buruli,.087278716,212
UGA,Uganda,Masindi,Kibanda,0,0
UGA,Uganda,Mayuge,Bunya,.22205323,292
UGA,Uganda,Mbale,Bubulo,0,0
UGA,Uganda,Mbale,Bungokho,.77835053,453
UGA,Uganda,Mbale,Manjiya,0,0
UGA,Uganda,Mbale,Mbale,12.769231,332
UGA,Uganda,Mbarara,Bukanga,0,0
UGA,Uganda,Mbarara,Ibanda,.15953654,179
UGA,Uganda,Mbarara,Isingiro,.049346879,68
UGA,Uganda,Mbarara,Kashari,.46299341,563
UGA,Uganda,Mbarara,Kazo,0,0
UGA,Uganda,Mbarara,Mbarara,17.592592,950
UGA,Uganda,Mbarara,Nyabushozi,0,0
UGA,Uganda,Mbarara,Rwampara,.021951219,18
UGA,Uganda,Moroto,Bokora,0,0
UGA,Uganda,Moroto,Matheniko,0,0
UGA,Uganda,Moroto,Moroto,0,0
UGA,Uganda,Moyo,Obongi,0,0
UGA,Uganda,Moyo,West Moyo,0,0
UGA,Uganda,Mpigi,Butambala,0,0
UGA,Uganda,Mpigi,Gomba,0,0
UGA,Uganda,Mpigi,Mawokota,.84767276,1202
UGA,Uganda,Mubende,Busujju,0,0
UGA,Uganda,Mubende,Buwekula,.25810513,820
UGA,Uganda,Mubende,Kassanda,.064228371,144
UGA,Uganda,Mubende,Mityana,.47678992,606
UGA,Uganda,Mukono,Buikwe,.99242944,1442
UGA,Uganda,Mukono,Buvuma Islands,0,0
UGA,Uganda,Mukono,Mukono,3.740345,4552
UGA,Uganda,Mukono,Nakifuma,.36597937,355
UGA,Uganda,Nakapiripirit,Chekwii,0,0
UGA,Uganda,Nakapiripirit,Pian,0,0
UGA,Uganda,Nakapiripirit,Pokot,0,0
UGA,Uganda,Nakasongola,Buruli,0,0
UGA,Uganda,Nebbi,Jonam,.011854361,14
UGA,Uganda,Nebbi,Okoro,.022835394,24
UGA,Uganda,Nebbi,Padyere,.042204995,49
UGA,Uganda,Ntungamo,Kajara,0,0
UGA,Uganda,Ntungamo,Ruhaama,.094813615,117
UGA,Uganda,Ntungamo,Rushenyi,0,0
UGA,Uganda,Pader,Agago,0,0
UGA,Uganda,Pader,Aruu,0,0
UGA,Uganda,Pallisa,Budaka,0,0
UGA,Uganda,Pallisa,Butebo,.015463918,6
UGA,Uganda,Pallisa,Kibuku,0,0
UGA,Uganda,Pallisa,Pallisa,0,0
UGA,Uganda,Rakai,Kabula,.24807692,258
UGA,Uganda,Rakai,Kakuuto,.085758038,112
UGA,Uganda,Rakai,Kooki,.070017956,117
UGA,Uganda,Rakai,Kyotera,.61206895,568
UGA,Uganda,Rukungiri,Bufumbira,.077795789,96
UGA,Uganda,Rukungiri,Rubabo,0,0
UGA,Uganda,Sembabule,Lwemiyaga,0,0
UGA,Uganda,Sembabule,Mawogola,.15263748,272
UGA,Uganda,Sironko,Budadiri,0,0
UGA,Uganda,Sironko,Bulambuli,0,0
UGA,Uganda,Sironko,Mt. Elgon Np,0,0
UGA,Uganda,Soroti,Kasilo,0,0
UGA,Uganda,Soroti,Serere,0,0
UGA,Uganda,Soroti,Soroti,.13022411,215
UGA,Uganda,Tororo,Bunyole,0,0
UGA,Uganda,Tororo,Kisoko (West Budama),.06927374,62
UGA,Uganda,Tororo,Tororo,.94455445,477
UGA,Uganda,Wakiso,Busiiro,4.5086594,7029
UGA,Uganda,Wakiso,Entebbe,22.658537,929
UGA,Uganda,Wakiso,Jinja,13.117378,8605
UGA,Uganda,Yumbe,Aringa,0,0
ZAF,South Africa,Eastern Cape,Aberdeen,.071097046,674
ZAF,South Africa,Eastern Cape,Adelaide,.19832791,427
ZAF,South Africa,Eastern Cape,Albany,.82727569,5053
ZAF,South Africa,Eastern Cape,Albert,.14541008,773
ZAF,South Africa,Eastern Cape,Alexandria,.81383485,2553
ZAF,South Africa,Eastern Cape,Aliwal North,.78265685,2121
ZAF,South Africa,Eastern Cape,Barkly East,.049106266,250
ZAF,South Africa,Eastern Cape,Bathurst,1.5611925,2985
ZAF,South Africa,Eastern Cape,Bedford,.13743456,525
ZAF,South Africa,Eastern Cape,Bizana,.99577898,2595
ZAF,South Africa,Eastern Cape,Butterworth,4.2974095,4147
ZAF,South Africa,Eastern Cape,Cala,.48555815,622
ZAF,South Africa,Eastern Cape,Cathcart,.19058359,676
ZAF,South Africa,Eastern Cape,Cofimvaba,.2796436,816
ZAF,South Africa,Eastern Cape,Cradock,.29106352,2433
ZAF,South Africa,Eastern Cape,East London,12.781818,22496
ZAF,South Africa,Eastern Cape,Elliot,.2791217,750
ZAF,South Africa,Eastern Cape,Elliotdale,.079664573,76
ZAF,South Africa,Eastern Cape,Engcobo,.42709747,1573
ZAF,South Africa,Eastern Cape,Flagstaff,.61854994,947
ZAF,South Africa,Eastern Cape,Fort Beaufort,.37260428,661
ZAF,South Africa,Eastern Cape,Graaff-Reinet,.30221602,2823
ZAF,South Africa,Eastern Cape,Hankey,1.4784876,3402
ZAF,South Africa,Eastern Cape,Hewu,.40682787,572
ZAF,South Africa,Eastern Cape,Hofmeyr,.093393393,311
ZAF,South Africa,Eastern Cape,Humansdorp,1.9248827,9430
ZAF,South Africa,Eastern Cape,Idutywa,.98119861,1670
ZAF,South Africa,Eastern Cape,Indwe,.24844074,239
ZAF,South Africa,Eastern Cape,Jansenville,.20222399,1273
ZAF,South Africa,Eastern Cape,Joubertina,.58624393,1091
ZAF,South Africa,Eastern Cape,Keiskammahoek,1.2622334,1006
ZAF,South Africa,Eastern Cape,Kentani,.54920214,826
ZAF,South Africa,Eastern Cape,King William's  Town,2.1065292,1839
ZAF,South Africa,Eastern Cape,Kirkwood,2.3250327,5322
ZAF,South Africa,Eastern Cape,Komga,.30256411,590
ZAF,South Africa,Eastern Cape,Lady Frere,.36358652,1326
ZAF,South Africa,Eastern Cape,Lady Grey,.18380395,345
ZAF,South Africa,Eastern Cape,Libode,1.3990026,2805
ZAF,South Africa,Eastern Cape,Lusikisiki,.92666465,3020
ZAF,South Africa,Eastern Cape,Maclear,.64462811,2028
ZAF,South Africa,Eastern Cape,Maluti,.70601046,1621
ZAF,South Africa,Eastern Cape,Mdantsane,8.9059334,6154
ZAF,South Africa,Eastern Cape,Middelburg,.17139107,1306
ZAF,South Africa,Eastern Cape,Middledrift,.71630538,760
ZAF,South Africa,Eastern Cape,Molteno,.24990958,691
ZAF,South Africa,Eastern Cape,Mpofu,.31420764,345
ZAF,South Africa,Eastern Cape,Mqanduli,.56136233,956
ZAF,South Africa,Eastern Cape,Mt  Fletcher,.17741537,718
ZAF,South Africa,Eastern Cape,Mt Ayliff,.67281878,802
ZAF,South Africa,Eastern Cape,Mt Frere,.63915473,1603
ZAF,South Africa,Eastern Cape,Ngqueleni,.62362778,1193
ZAF,South Africa,Eastern Cape,Nqamakwe,.39393941,702
ZAF,South Africa,Eastern Cape,Ntabethemba,.24665676,166
ZAF,South Africa,Eastern Cape,Pearston,.098226465,360
ZAF,South Africa,Eastern Cape,Peddie,.68536806,1527
ZAF,South Africa,Eastern Cape,Port Elizabeth,23.391563,43251
ZAF,South Africa,Eastern Cape,Port St Johns,.6106509,516
ZAF,South Africa,Eastern Cape,Queenstown,2.8739431,7478
ZAF,South Africa,Eastern Cape,Qumbu,.36782736,750
ZAF,South Africa,Eastern Cape,Somerset East,.20115755,1564
ZAF,South Africa,Eastern Cape,Sterkspruit,.79438442,1839
ZAF,South Africa,Eastern Cape,Sterkstroom,.22701275,516
ZAF,South Africa,Eastern Cape,Steynsburg,.17364131,639
ZAF,South Africa,Eastern Cape,Steytlerville,.056484945,287
ZAF,South Africa,Eastern Cape,Stutterheim,1.036642,2235
ZAF,South Africa,Eastern Cape,Tabankulu,.28627452,584
ZAF,South Africa,Eastern Cape,Tarka,.10339943,438
ZAF,South Africa,Eastern Cape,Tsolo,.8287093,2061
ZAF,South Africa,Eastern Cape,Tsomo,.3143236,474
ZAF,South Africa,Eastern Cape,Uitenhage,4.2097449,18144
ZAF,South Africa,Eastern Cape,Umtata,3.4938323,8497
ZAF,South Africa,Eastern Cape,Umzimkulu,.64037192,2135
ZAF,South Africa,Eastern Cape,Venterstad,.20803605,554
ZAF,South Africa,Eastern Cape,Victoria East,2.1141868,3055
ZAF,South Africa,Eastern Cape,Willowmore,.040906113,437
ZAF,South Africa,Eastern Cape,Willowvale,.29359242,559
ZAF,South Africa,Eastern Cape,Wodehouse,.14132507,593
ZAF,South Africa,Eastern Cape,Zwelitsha,5.9670382,12853
ZAF,South Africa,Gauteng,Alberton,56.132652,11002
ZAF,South Africa,Gauteng,Benoni,59.654484,17956
ZAF,South Africa,Gauteng,Boksburg,59.30315,15063
ZAF,South Africa,Gauteng,Brakpan,41.742374,12314
ZAF,South Africa,Gauteng,Bronkhorstspruit,11.795308,31175
ZAF,South Africa,Gauteng,Cullinan,8.0067253,15477
ZAF,South Africa,Gauteng,Germiston,62.962963,11900
ZAF,South Africa,Gauteng,Heidelberg,7.6446123,12132
ZAF,South Africa,Gauteng,Johannesburg,56.875,34580
ZAF,South Africa,Gauteng,Kempton Park,54.210701,32418
ZAF,South Africa,Gauteng,Krugersdorp,19.114935,32763
ZAF,South Africa,Gauteng,Nigel,10.513971,12417
